fid,flooded_sum,cfevi_norm
2305,1,0
2306,9,0.00778172184725889
2307,8,0.0389086092362945
2308,19,0.101162384014366
2309,22,0.108944105861624
2310,2,0
2311,6,0.00778172184725889
2312,21,0.101162384014366
2313,2,0
2314,4,0
2315,6,0.0233451655417767
2316,67,0.505811920071828
2317,61,0.474685032682792
2318,8,0
2319,6,0
2320,3,0
2321,4,0.0155634436945178
2322,29,0.155634436945178
2323,23,0.116725827708883
2324,7,0
2325,8,0
2326,9,0.0484436556305482
2327,2,0
2328,1,0.183843178641491
2329,6,0.00875443707816625
2330,1,0.07003549662533
2331,9,0.0840499073444809
2332,1,0
2333,8,0
2334,1,0
2335,8,0
2336,7,0
2337,2,0
2338,9,0
2339,4,0
2340,3,0
2341,2,0
2342,26,0.14007099325066
2343,24,0.171197880639696
2344,1,0.00778172184725889
2345,12,0.0311268873890356
2346,2,0
2347,9,0.0311268873890356
2348,4,0
2349,2,0
2350,14,0
2351,2,0
2352,10,0
2353,6,0
2354,4,0.0155634436945178
2355,8,0
2356,1,0.00778172184725889
2357,1,0.116725827708883
2358,18,0.0272360264654061
2359,1,0.0233451655417767
2360,4,0.00875443707816625
2361,7,0.0560332715629872
2362,4,0
2363,6,0
2364,13,0.120232476802873
2365,19,0.07003549662533
2366,12,0
2367,1,0
2368,9,0
2369,1,0
2370,11,0
2371,8,0.0560332715629872
2372,14,0.0560332715629872
2373,4,0
2374,2,0
2375,22,0.163416158792437
2376,73,0.583629138544417
2377,10,0.0544720529308122
2378,9,0
2379,4,0
2380,5,0
2381,13,0.0311268873890356
2382,8,0
2383,4,0
2384,9,0
2385,1,0.0466903310835534
2386,3,0.0233451655417767
2387,10,0.0466903310835534
2388,10,0.139302569591381
2389,37,0.463817430541608
2390,35,0.559347814742157
2391,20,0.124507549556142
2392,17,0.120232476802873
2393,11,0.265767735266146
2394,13,0.0885170860125699
2395,4,0.195335841154368
2396,9,0.0155634436945178
2397,14,0.07003549662533
2398,13,0.0155634436945178
2399,20,0.0622537747780711
2400,17,0.116725827708883
2401,15,0.07003549662533
2402,8,0
2403,8,0
2404,1,0
2405,40,0.264578542806802
2406,21,0.0622537747780711
2407,15,0.0155634436945178
2408,6,0
2409,1,0.0340450330817577
2410,1,0.00778172184725889
2411,1,0.125876662273497
2412,2,0
2413,5,0.0389086092362945
2414,2,0
2415,16,0.00291814569272208
2416,2,0
2417,5,0
2418,2,0
2419,4,0
2420,21,0
2421,1,0
2422,8,0
2423,4,0
2424,8,0
2425,4,0
2426,10,0
2427,1,0
2428,4,0
2429,36,0.233451655417767
2430,1,0
2431,1,0
2432,5,0
2433,2,0
2434,24,0.101162384014366
2435,4,0.0311268873890356
2436,12,0
2437,3,0.252521748206274
2438,1,0.0778172184725889
2439,24,0.337544370781662
2440,9,0
2441,1,0
2442,8,0.010699867539981
2443,8,0
2444,2,0
2445,1,0
2446,7,0
2447,1,0
2448,6,0
2449,7,0
2450,8,0.0233451655417767
2451,15,0.0778172184725889
2452,2,0
2453,14,0
2454,6,0
2455,6,0
2456,4,0.0622537747780711
2457,3,0
2458,7,0
2459,13,0.0622537747780711
2460,26,0.0855989403198478
2461,3,0
2462,5,0
2463,1,0
2464,1,0
2465,2,0.0389086092362945
2466,4,0.0280166357814936
2467,2,0.353095628819372
2468,7,0.00583629138544417
2469,10,0
2470,6,0.0445527947069188
2471,9,0
2472,34,0.171197880639696
2473,31,0.373150622495595
2474,12,0.0961067019450089
2475,10,0.0885170860125699
2476,8,0
2477,15,0.181717827921665
2478,6,0.028989351012401
2479,11,0.0544720529308122
2480,28,0.116725827708883
2481,10,0
2482,13,0.0484436556305482
2483,17,0.0560332715629872
2484,1,0
2485,8,0
2486,5,0.00778172184725889
2487,10,0
2488,4,0
2489,18,0.0311268873890356
2490,11,0.00778172184725889
2491,1,0
2492,1,0
2493,1,0.0136180132327031
2494,6,0.49024847637731
2495,9,0
2496,23,0.188130437051569
2497,53,0.483835867247407
2498,17,0.0678979602486955
2499,17,0.0912431257904721
2500,1,0.0641992052398859
2501,14,0.22858807926323
2502,12,0.0778172184725889
2503,4,0
2504,2,0.0155634436945178
2505,24,0.0622537747780711
2506,11,0
2507,12,0
2508,9,0
2509,8,0
2510,9,0
2511,5,0.0840499073444809
2512,9,0.112066543125974
2513,8,0
2514,8,0
2515,2,0
2516,1,0
2517,3,0.0155634436945178
2518,8,0.0233451655417767
2519,6,0
2520,12,0.139302569591381
2521,17,0.112066543125974
2522,12,0.148249112584367
2523,4,0.07003549662533
2524,1,0.211079205106897
2525,7,0.0272360264654061
2526,3,0.231506224955952
2527,1,0.427994701599239
2528,11,0.0280166357814936
2529,19,0.0748990727798668
2530,7,0.0612810595471638
2531,3,0
2532,3,0
2533,27,0.15836047672308
2534,9,0.0340450330817577
2535,2,0
2536,11,0
2537,15,0
2538,14,0.0466903310835534
2539,4,0
2540,1,0
2541,12,0
2542,19,0.0756796820959543
2543,8,0
2544,10,0.0947497748844619
2545,2,0
2546,24,0.124507549556142
2547,3,0.00778172184725889
2548,14,0
2549,4,0
2550,9,0
2551,10,0
2552,9,0
2553,8,0.0311268873890356
2554,10,0
2555,2,0
2556,3,0.0560332715629872
2557,10,0.0840499073444809
2558,3,0.0280166357814936
2559,2,0
2560,18,0.677009800711524
2561,22,0.136960741643118
2562,1,0
2563,1,0
2564,11,0
2565,8,0
2566,1,0
2567,21,0.147852715097919
2568,20,0.116725827708883
2569,4,0
2570,10,0
2571,5,0
2572,18,0.108944105861624
2573,12,0
2574,6,0
2575,10,0.101162384014366
2576,58,0.498030198224569
2577,12,0.07003549662533
2578,2,0
2579,21,0.0875443707816625
2580,1,0.544720529308122
2581,1,0.311268873890356
2582,6,0
2583,6,0
2584,10,0.0136180132327031
2585,6,0
2586,25,0.0778172184725889
2587,21,0.141043708481567
2588,8,0.0748990727798668
2589,1,0
2590,4,0
2591,5,0
2592,11,0
2593,1,0
2594,7,0
2595,3,0
2596,12,0
2597,18,0.00778172184725889
2598,25,0.108944105861624
2599,4,0.0311268873890356
2600,8,0
2601,21,0.405850914173614
2602,16,0.293003761731552
2603,8,0.0136180132327031
2604,6,0.0136180132327031
2605,1,0
2606,8,0
2607,8,0
2608,7,0
2609,37,0.272360264654061
2610,34,0.276251125577691
2611,1,0
2612,2,0
2613,20,0.0622537747780711
2614,3,0
2615,2,0
2616,14,0.205242913721453
2617,9,0.112066543125974
2618,1,0
2619,1,0.0622537747780711
2620,6,0.118094940426239
2621,2,0.186761324334213
2622,1,0.241233377265026
2623,3,0
2624,4,0
2625,9,0
2626,25,0.165361589254251
2627,12,0.0924079469361993
2628,12,0.07003549662533
2629,2,0
2630,23,0.162839841047977
2631,16,0.118094940426239
2632,3,0
2633,7,0
2634,3,0
2635,4,0
2636,4,0.00778172184725889
2637,5,0.00778172184725889
2638,5,0
2639,3,0
2640,5,0
2641,2,0
2642,8,0
2643,60,0.474685032682792
2644,10,0.0466903310835534
2645,1,0
2646,9,0.0311268873890356
2647,18,0.328610013445484
2648,8,0
2649,15,0.111285933809887
2650,8,0.0280166357814936
2651,16,0
2652,7,0
2653,1,0.00291814569272208
2654,5,0.0311268873890356
2655,31,0.194543046181472
2656,18,0
2657,19,0.108944105861624
2658,9,0
2659,2,0.0778172184725889
2660,6,0
2661,2,0
2662,3,0.0280166357814936
2663,2,0
2664,5,0
2665,9,0.0389086092362945
2666,48,0.451339867141016
2667,29,0.217888211723249
2668,3,0
2669,12,0
2670,5,0.057978702024802
2671,16,0.292031046500644
2672,5,0
2673,1,0
2674,11,0
2675,18,0.135795920497391
2676,1,0
2677,12,0.0466903310835534
2678,25,0.147852715097919
2679,9,0
2680,20,0.183855364298299
2681,4,0
2682,4,0.00778172184725889
2683,3,0
2684,20,0.159141086039168
2685,4,0
2686,14,0
2687,26,0.126260874103137
2688,5,0
2689,1,0
2690,1,0
2691,15,0.0145907284636104
2692,21,0.225669933570508
2693,8,0.0311268873890356
2694,13,0.07003549662533
2695,9,0.0466903310835534
2696,7,0
2697,1,0
2698,10,0
2699,1,0
